Username,Tweets,Date,Likes,Retweets
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",21/08/2019,13,1
Avanti West Coast,Service Disruption: Edinburgh to Birmingham services may be affected by strike action. We apologize for any inconvenience caused. Train number 3456 scheduled to depart Edinburgh Waverley at 13:15 may experience delays. #AvantiWestCoast,20/08/2019,9,4
Avanti West Coast,"Customer Service Update: Your satisfaction is our priority. If you have any concerns or feedback, please don't hesitate to reach out to us. #AvantiWestCoast",19/08/2019,32,3
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,18/08/2019,4,9
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,17/08/2019,19,5
Avanti West Coast,"Station Closure: Attention passengers, please note that Birmingham International station will be temporarily closed for maintenance. Alternative transport options will be available. #AvantiWestCoast",16/08/2019,20,2
Avanti West Coast,Station Closure: Liverpool Lime Street station will be temporarily closed for essential repairs. We apologize for any inconvenience caused. #AvantiWestCoast,15/08/2019,17,1
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,14/08/2019,54,3
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,13/08/2019,32,2
Avanti West Coast,Service Announcement: Trains on the Edinburgh to Glasgow route are running as per schedule. We wish you a pleasant journey with AvantiWestCoast! #AvantiWestCoast,12/08/2019,43,9
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",11/08/2019,47,3
Avanti West Coast,"Station Closure: Attention passengers, please note that Birmingham International station will be temporarily closed for maintenance. Alternative transport options will be available. #AvantiWestCoast",10/08/2019,53,3
Avanti West Coast, Currently Running: Trains on the Liverpool to London Euston route are operating as scheduled. We appreciate your patronage. Train number 9012 is on time. #AvantiWestCoast,09/08/2019,10,9
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,08/08/2019,7,1
Avanti West Coast,Service Disruption: Edinburgh to Birmingham services may be affected by strike action. We apologize for any inconvenience caused. Train number 3456 scheduled to depart Edinburgh Waverley at 13:15 may experience delays. #AvantiWestCoast,07/08/2019,27,8
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,06/08/2019,58,10
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",05/08/2019,44,9
N/A,N/A,N/A,N/A,N/A
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,04/08/2019,2,2
Avanti West Coast,"Travelling into London today? Services and stations are expected to be extremely busy. Please be patient with our colleagues and fellow customers, and make a note of the last train services of the day.",03/08/2019,4,3
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,02/08/2019,49,10
Avanti West Coast,"Attention Passengers: Due to strike action, there may be disruptions on the Liverpool to London route. We appreciate your understanding during this time. Train number 9012 scheduled to depart Liverpool Lime Street at 11:30 may be delayed. #AvantiWestCoast",01/08/2019,14,4
Avanti West Coast,Sometimes your seat needs to take a seat.,31/07/2019,32,6
Avanti West Coast," Currently Running: Trains on the London to Birmingham route are operating as scheduled. Sit back, relax, and enjoy your journey with AvantiWestCoast! #AvantiWestCoast",30/07/2019,39,6
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,29/07/2019,7,9
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,28/07/2019,12,9
Avanti West Coast,Service Disruption: Edinburgh to Birmingham services may be affected by strike action. We apologize for any inconvenience caused. Train number 3456 scheduled to depart Edinburgh Waverley at 13:15 may experience delays. #AvantiWestCoast,27/07/2019,25,5
Avanti West Coast,"Customer Service Update: Your satisfaction is our priority. If you have any concerns or feedback, please don't hesitate to reach out to us. #AvantiWestCoast",26/07/2019,37,3
Avanti West Coast,Service Disruption: Edinburgh to Birmingham services may be affected by strike action. We apologize for any inconvenience caused. Train number 3456 scheduled to depart Edinburgh Waverley at 13:15 may experience delays. #AvantiWestCoast,25/07/2019,16,7
Avanti West Coast, Attention Passengers: We value your feedback. Share your travel experience with us and let us know how we can enhance your journey. #AvantiWestCoast,24/07/2019,10,3
Avanti West Coast,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",23/07/2019,56,10
Avanti West Coast," Customer Announcement: For any inquiries or travel assistance, please contact our dedicated customer support team. We're available to assist you. #AvantiWestCoast",22/07/2019,36,9
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",21/07/2019,56,2
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,20/07/2019,45,2
Avanti West Coast,"Planned Engineering Works: Liverpool Lime Street station will undergo maintenance, resulting in service disruptions. We apologize for any inconvenience caused. #AvantiWestCoast",19/07/2019,31,5
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",18/07/2019,34,5
Avanti West Coast,"Customer Service Update: Your satisfaction is our priority. If you have any concerns or feedback, please don't hesitate to reach out to us. #AvantiWestCoast",17/07/2019,21,3
Avanti West Coast,Service Update: Our services are temporarily affected due to ongoing strike action. Please check our website for the latest updates. Train number 5678 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,16/07/2019,28,3
Avanti West Coast,"Station Closure: Attention passengers, please note that Birmingham International station will be temporarily closed for maintenance. Alternative transport options will be available. #AvantiWestCoast",15/07/2019,25,2
Avanti West Coast,"Customer Information: If you have any questions or require assistance, please reach out to our customer support team. We're here to help! #AvantiWestCoast",14/07/2019,7,3
Avanti West Coast,Service Disruption: Edinburgh to Birmingham services may be affected by strike action. We apologize for any inconvenience caused. Train number 3456 scheduled to depart Edinburgh Waverley at 13:15 may experience delays. #AvantiWestCoast,13/07/2019,50,8
